timestamp,open,high,low,close
2024-07-26,65904.0,67934.0,65904.0,67934.0
2024-07-27,67852.0,68885.0,67510.0,68303.0
2024-07-28,67470.0,68093.0,67109.0,67944.0
2024-07-29,68095.0,69727.0,67114.0,67236.0
2024-07-30,66924.0,67006.0,65710.0,66098.0
2024-07-31,65998.0,66624.0,64752.0,64988.0
2024-08-01,64868.0,65148.0,62684.0,65148.0
2024-08-02,65219.0,65219.0,61511.0,61511.0
2024-08-03,61544.0,61964.0,59877.0,60409.0
2024-08-04,60583.0,60811.0,57542.0,58436.0
2024-08-05,57758.0,57758.0,50110.83232361015,54939.73088077954
2024-08-06,54442.95818123512,55926.0,54442.95818123512,55868.0
2024-08-07,56764.0,56764.0,56664.0,56664.0
2024-08-08,,,,
2024-08-09,,,,
2024-08-10,,,,
2024-08-11,60706.0,60706.0,58409.0,58594.0
2024-08-12,58823.0,60337.0,58125.0,59203.0
2024-08-13,59457.0,59597.0,59457.0,59597.0
2024-08-14,,,,
2024-08-15,,,,
2024-08-16,,,,
2024-08-17,,,,
2024-08-18,60378.0,60378.0,58964.0,58964.0
2024-08-19,58346.0,59028.0,57910.0,58955.0
2024-08-20,59256.0,60467.0,59256.0,60341.0
2024-08-21,,,,
2024-08-22,60832.0,61176.0,59902.0,60388.0
2024-08-23,60789.0,64122.0,60625.0,63872.0
2024-08-24,63880.0,64302.0,63504.0,64036.0
2024-08-25,63885.0,64210.0,63657.0,64033.0
2024-08-26,64072.0,64072.0,62904.0,62925.0
2024-08-27,62690.0,63025.0,59122.0,59457.0
2024-08-28,59120.0,60076.0,58541.0,59058.0
2024-08-29,59202.0,60732.0,59062.0,59299.0
2024-08-30,59062.0,59523.0,57999.0,59170.0
2024-08-31,59114.0,59210.0,58866.0,59043.0
2024-09-01,58977.0,58977.0,57232.0,57232.0
2024-09-02,57327.0,59158.0,57327.0,59048.0
2024-09-03,59195.0,59329.0,57453.0,57453.0
2024-09-04,57285.0,58386.0,56204.0,57882.0
2024-09-05,57992.0,58006.0,56072.0,56077.0
2024-09-06,56145.0,56723.0,52644.0,53837.0
2024-09-07,53939.0,54872.0,53764.0,54262.0
2024-09-08,54257.0,54743.0,53769.0,54694.0
2024-09-09,54957.0,57474.0,54652.0,57129.0
2024-09-10,56956.0,57951.0,56572.0,57592.0
2024-09-11,57485.0,57758.0,55786.0,57440.0
2024-09-12,57716.0,58354.0,57460.0,58059.0
2024-09-13,58120.0,60526.0,57764.0,60436.0
2024-09-14,60410.0,60428.0,59707.0,59965.0
2024-09-15,59959.0,60325.0,59114.0,59114.0
2024-09-16,58682.0,58979.0,57676.0,58145.0
2024-09-17,57848.0,60840.0,57746.0,60278.0
2024-09-18,60181.0,61431.0,59478.0,61431.0
2024-09-19,62173.0,63621.0,61829.0,62785.0
2024-09-20,62707.0,63712.0,62653.0,63239.0
2024-09-21,63236.0,63558.0,62849.0,63558.0
2024-09-22,63354.0,63715.0,62506.0,63652.0
2024-09-23,63580.0,64469.0,63131.0,63202.0
2024-09-24,62909.0,64294.0,62902.0,64203.0
2024-09-25,63924.0,64318.0,62835.0,63131.0
2024-09-26,62819.0,65286.0,62819.0,65090.0
2024-09-27,65125.0,66255.0,64816.0,65838.0
2024-09-28,65647.0,66054.0,65394.0,65791.0
2024-09-29,65564.0,65846.0,65281.0,65709.0
2024-09-30,65450.0,65450.0,63166.0,63299.0
2024-10-01,63535.0,63928.0,60667.0,60866.0
2024-10-02,61084.0,61859.0,60281.0,60494.0
2024-10-03,60767.0,61279.0,60150.0,60884.0
2024-10-04,60484.0,62310.0,60484.0,62066.0
2024-10-05,62176.0,62342.0,61690.0,62034.0
2024-10-06,61810.0,62763.0,61810.0,62704.0
2024-10-07,63335.0,63878.0,62282.0,62282.0
2024-10-08,62320.0,62743.0,61870.0,62130.0
2024-10-09,62053.0,62334.0,60215.0,61016.0
2024-10-10,60411.0,61246.0,59522.0,60211.0
2024-10-11,60264.0,62921.0,60264.0,62387.0
2024-10-12,62627.0,63309.0,62512.0,62995.0
2024-10-13,62832.0,62993.0,62044.0,62753.0
2024-10-14,62353.0,66290.0,62353.0,66040.0
2024-10-15,65874.0,67001.0,65117.0,66538.0
2024-10-16,66940.0,67937.0,66718.0,67265.0
2024-10-17,67420.0,67631.0,66651.0,66939.0
2024-10-18,66837.0,68596.0,66837.0,68105.0
2024-10-19,68025.0,68345.0,67770.0,68345.0
2024-10-20,68144.0,69164.0,67853.0,68835.0
2024-10-21,68798.0,69021.0,67074.0,67387.0
2024-10-22,66868.0,67691.0,66688.0,67211.0
2024-10-23,67041.0,67243.0,65577.0,66349.0
2024-10-24,66828.0,68010.0,66575.0,68010.0
2024-10-25,67671.0,67983.0,66427.0,66427.0
2024-10-26,66187.0,66935.0,66187.0,66799.0
2024-10-27,66803.0,67868.0,66676.0,67600.0
2024-10-28,67617.0,69630.0,67255.0,69630.0
2024-10-29,69772.0,72732.0,69772.0,72457.0
2024-10-30,71950.0,72549.0,71603.0,72193.0
2024-10-31,71933.0,72417.0,69245.0,70050.0
2024-11-01,70068.0,70874.0,68913.0,69241.0
2024-11-02,69444.0,69444.0,69036.0,69036.0
2024-11-03,68888.0,68888.0,67322.0,68638.0
2024-11-04,68438.0,68932.0,66739.0,67556.0
2024-11-05,67626.0,69869.0,67541.0,69185.0
2024-11-06,70718.0,75992.0,70718.0,75465.0
2024-11-07,75368.0,76477.0,74474.0,75878.0
2024-11-08,75958.0,76902.0,75546.0,76603.0
2024-11-09,76324.0,76658.0,76073.0,76581.0
2024-11-10,76898.0,80588.0,76730.0,80581.0
2024-11-11,80363.0,87560.0,80363.0,87493.0
2024-11-12,88513.0,89309.0,85273.37366126229,87386.0
2024-11-13,87797.0,91975.0,86145.0,89443.0
2024-11-14,89779.0,90582.0,87557.0,87557.0
2024-11-15,87004.0,91273.0,87004.0,90720.0
2024-11-16,90788.0,91152.0,90086.0,90308.0
2024-11-17,90476.0,90987.0,89248.0,89272.0
2024-11-18,89637.0,92025.0,89444.0,90785.0
2024-11-19,90526.0,93361.0,90420.0,92398.0
2024-11-20,92319.0,92319.0,92060.0,92060.0
