timestamp,open,high,low,close
2024-05-24,67896.0,69167.0,67047.0,68841.0
2024-05-25,68629.0,69445.0,68629.0,69297.0
2024-05-26,69244.0,69490.66382194334,68570.0,68573.0
2024-05-27,68588.62194097698,70520.0,68525.0,69548.0
2024-05-28,69309.0,69309.0,67652.0,68439.0
2024-05-29,68351.0,68806.0,67146.0,67585.0
2024-05-30,67562.0,69399.0,67493.0,68292.0
2024-05-31,68365.0,68784.0,67022.0,67445.0
2024-06-01,67543.0,67895.0,67530.0,67792.0
2024-06-02,67705.0,68131.39589018367,67526.031046221,67828.0
2024-06-03,67775.0,69720.92508397998,67775.0,68994.08129766135
2024-06-04,68856.2774305353,70671.0,68755.0,70530.0
2024-06-05,70497.0,71604.0,70497.0,71284.0
2024-06-06,71099.0,71448.0,70689.0,70970.0
2024-06-07,70869.0,71691.0,68945.0,69365.0
2024-06-08,69342.44817055791,69573.0,69226.0,69373.0
2024-06-09,69298.0,69797.0,69221.0,69669.0
2024-06-10,69624.01592677628,69885.0,69254.0,69511.0
2024-06-11,69495.0,69495.0,66432.0,67514.0
2024-06-12,67375.0,69783.0,67270.0,68275.0
2024-06-13,68208.81029897004,68304.0,66587.0,66777.0
2024-06-14,66871.0,67070.0,65193.0,65913.0
2024-06-15,65992.0,66489.0,65992.0,66375.0
2024-06-16,66170.0,66988.0,66134.0,66737.0
2024-06-17,66653.0,66723.0,65313.0,66633.0
2024-06-18,66534.0,66534.0,64357.0,65178.0
2024-06-19,65096.0,65689.22927207634,64935.26963683875,65143.0
2024-06-20,64885.0,66419.0,64646.0,64995.0
2024-06-21,64810.0,64899.0,63583.0,64107.0
2024-06-22,64075.0,64479.0,64030.0,64240.0
2024-06-23,64228.0,64439.0,63609.0,63609.0
2024-06-24,63057.0,63257.0,59534.0,60286.0
2024-06-25,60411.0,62176.0,60411.0,61916.0
2024-06-26,61801.0,62488.0,60913.0,60961.0
2024-06-27,60893.0,62121.0,60818.0,61596.0
2024-06-28,61727.0,61914.0,60197.24228084808,60306.78178944639
2024-06-29,60422.0,61122.0,60422.0,60943.52613338276
2024-06-30,60940.0,62764.0,60762.0,62764.0
2024-07-01,62555.0,63527.0,62555.0,62962.0
2024-07-02,62662.0,63075.0,61784.0,62081.0
2024-07-03,62070.0,62070.0,59809.0,60222.0
2024-07-04,60178.99374175202,60178.99374175202,57133.0,57895.0
2024-07-05,57071.0,57412.0,53854.0,56669.0
2024-07-06,56540.0,58120.0,56265.0,58120.0
2024-07-07,58133.60145173365,58263.80779022578,56415.0,56415.0
2024-07-08,55646.0,57908.0,54579.0,56783.0
2024-07-09,56658.0,57980.167594023726,56563.0,57980.167594023726
2024-07-10,58020.0,59156.0,57495.0,57696.0
2024-07-11,57783.0,58711.0,57350.0,57350.0
2024-07-12,57414.0,58288.0,56946.0,57820.0
2024-07-13,57954.0,59352.0,57914.84081210019,59352.0
2024-07-14,59439.0,60997.0,59439.0,60968.0
2024-07-15,60773.0,64579.0,60773.0,64579.0
2024-07-16,65082.0,65116.0,62979.90966047461,64717.0
2024-07-17,65354.0,65830.0,64084.96741874929,64229.0
2024-07-18,64084.0,65019.0,63600.0,64044.0
2024-07-19,63946.0,67074.0,63611.0,66793.0
2024-07-20,66776.0,67557.28111816564,66332.59581392938,67148.0
2024-07-21,67086.0,68177.0,66419.0,68111.0
2024-07-22,68130.0,68130.0,66760.0,67489.0
2024-07-23,67558.0,67624.0,65923.0,65979.0
2024-07-24,66001.0,66625.0,65347.0,65347.0
2024-07-25,65363.0,66007.85900265185,63543.0,65721.00401371827
2024-07-26,65901.71764177052,67890.0,65901.71764177052,67877.14267672232
2024-07-27,67856.36967979402,69030.0,67607.0,68382.0
2024-07-28,67419.0,68267.3705129556,67093.0,67934.0
2024-07-29,68271.16733279149,69836.0,67074.0,67124.0
2024-07-30,66908.0,66915.84792858815,65782.48952565102,66227.89048642783
2024-07-31,66051.74672821442,66635.0,64829.35090316979,64893.0
2024-08-01,64865.0,65086.46150578996,62812.0,65079.202362363474
2024-08-02,65425.16934079999,65425.16934079999,61618.0,61618.0
2024-08-03,61547.0,62029.0,60139.771046283495,60551.0273933694
2024-08-04,60749.01921612781,60879.0,57800.0,58626.0
2024-08-05,57964.77834256312,57964.77834256312,50192.90368441946,54997.0
2024-08-06,54574.0,56967.483116793395,54574.0,56354.0
2024-08-07,55997.49547187527,57498.0,54802.0,55362.88808969839
2024-08-08,55304.0,62435.0,55304.0,62435.0
2024-08-09,61599.34290193857,61599.34290193857,59773.96981554756,60544.0
2024-08-10,60749.569873731285,61080.0,60349.16971303678,60853.0
2024-08-11,61063.55932743982,61302.14734726013,58377.0,58827.0
2024-08-12,58800.0,60252.0,58211.0,59254.33594159798
2024-08-13,59616.4822575791,61030.0,58705.82237844453,60515.37192407579
2024-08-14,60576.16202014751,61328.59638093622,58535.0,58926.726755742
2024-08-15,58823.0,59629.0,56757.0,57632.0
2024-08-16,57441.0,59493.0,57318.0,58753.0
2024-08-17,58772.0,59588.0,58772.0,59301.0
2024-08-18,59341.0,60117.0,59277.0,59277.0
2024-08-19,58303.717580513054,59083.0,57929.0,59083.0
2024-08-20,59342.0,60928.0,58739.0,59267.0
2024-08-21,59176.74601849139,61622.0,59017.0,61202.0
2024-08-22,61080.0,61267.0,60247.0,60351.0
2024-08-23,60483.0,64145.0,60483.0,64135.0
2024-08-24,63910.0,64286.0,63568.0,63822.0
2024-08-25,64107.0,64519.71140490032,63753.0,64519.71140490032
2024-08-26,64232.0,64232.0,62850.0,62850.0
2024-08-27,62798.0,63004.0,59184.0,59184.0
