timestamp,open,high,low,close
2024-10-10,2369.7501027058224,2405.61,2348.98,2377.86
2024-10-11,2382.658444063154,2458.26,2382.57,2440.2
2024-10-12,2441.47,2485.85,2440.03,2485.85
2024-10-13,2475.33,2475.33,2442.47,2460.87
2024-10-14,2461.4817800712785,2635.32,2450.35,2635.32
2024-10-15,2628.653193919751,2662.900289155302,2562.03,2594.05
2024-10-16,2602.52,2638.11,2593.55,2619.9
2024-10-17,2613.73,2642.52,2586.23,2604.25
2024-10-18,2603.52,2666.27,2603.52,2638.95
2024-10-19,2639.58,2657.06,2635.09,2648.04
2024-10-20,2649.19,2743.87,2636.948820003407,2743.87
2024-10-21,2746.35,2746.35,2661.4,2673.26
2024-10-22,2666.62,2666.62,2615.97,2634.09
2024-10-23,2621.43,2621.43,2471.5467760398587,2514.53
2024-10-24,2519.534063163282,2557.892933074992,2513.3733078364826,2530.1946089404055
2024-10-25,2530.906851586542,2549.68,2430.28,2430.28
2024-10-26,2433.68,2487.669763169582,2431.58,2483.8
2024-10-27,2477.75,2521.71,2464.2977275092285,2517.67
2024-10-28,2505.66,2575.71,2477.22,2574.32
2024-10-29,2560.28,2675.752075897278,2560.28,2631.59
2024-10-30,2632.77,2719.52,2603.31,2666.067540655626
2024-10-31,2660.6,2662.94,2512.45,2512.45
2024-11-01,2521.3309988754027,2571.3,2475.9,2512.83
2024-11-02,2514.332592068619,2516.93,2478.36,2488.3536604328983
2024-11-03,2491.31,2491.31,2418.9721857643685,2454.056924205436
2024-11-04,2452.6723115511454,2483.25,2388.58,2401.55
2024-11-05,2400.672018580603,2465.76,2399.19,2430.4544595228717
2024-11-06,2426.5317401113134,2739.26,2426.5317401113134,2739.26
2024-11-07,2714.04,2910.61,2714.04,2877.52
2024-11-08,2914.24,2960.55,2900.24,2960.21
2024-11-09,2965.0,3148.66,2965.0,3148.66
2024-11-10,3123.45,3231.353439755978,3104.31,3186.82
2024-11-11,3184.07,3359.3,3135.62,3359.3
2024-11-12,3353.59,3388.62,3241.59,3280.0253387873486
2024-11-13,3257.19,3323.62,3138.11,3170.89
2024-11-14,3191.25,3235.47,3074.38,3074.38
2024-11-15,3081.23,3109.77,3032.65,3109.77
2024-11-16,3088.66,3196.86,3088.66,3142.53
2024-11-17,3137.12,3157.37,3052.27,3065.57
2024-11-18,3070.6,3170.29,3062.83,3150.56
2024-11-19,3211.48,3211.48,3095.4,3104.76
2024-11-20,3115.37,3117.48,3115.37,3117.48
