timestamp,open,high,low,close
2024-07-26,3728.9,3848.82,3728.9,3848.82
2024-07-27,3845.06,3888.78,3806.41,3828.62
2024-07-28,3792.59,3846.48,3768.59,3825.57
2024-07-29,3836.26,3972.98,3836.26,3905.59
2024-07-30,3893.21,3929.59,3829.01,3846.73
2024-07-31,3842.84,3915.66,3789.32,3800.02
2024-08-01,3799.53,3799.53,3631.29,3760.34
2024-08-02,3760.83,3760.83,3514.39,3514.39
2024-08-03,3507.29,3530.57,3381.04,3411.84
2024-08-04,3409.83,3427.75,3146.66,3188.11
2024-08-05,3143.63,3143.63,2617.02,2893.33
2024-08-06,2867.09,2976.05,2866.86,2958.46
2024-08-07,2942.29,2946.39,2938.14,2938.14
2024-08-08,,,,
2024-08-09,,,,
2024-08-10,,,,
2024-08-11,,,,
2024-08-12,3133.61,3133.61,3133.61,3133.61
2024-08-13,,,,
2024-08-14,3204.63,3235.7,3115.36,3121.71
2024-08-15,3130.61,3135.33,2987.71,3037.7891084432
2024-08-16,3022.3,3089.53,3017.32,3048.48
2024-08-17,3047.31,3079.92,3047.31,3069.83
2024-08-18,3071.68,3149.01,3060.88,3104.12
2024-08-19,3070.8,3108.5877656649295,3034.570696520369,3081.1346668438614
2024-08-20,3093.77,3153.5696088024474,3015.630910769273,3037.93
2024-08-21,3028.97,3124.56,3027.38,3096.94
2024-08-22,3092.3,3105.1806382684567,3057.1450885966433,3083.9268513447246
2024-08-23,3088.4786525196077,3264.852557934759,3088.4786525196077,3258.2638700937628
2024-08-24,3255.42,3305.51,3232.52,3242.22
2024-08-25,3252.59,3280.65,3228.33,3266.77
2024-08-26,3242.46,3242.46,3149.06,3165.81
2024-08-27,3158.41,3171.93,2892.37,2892.37
2024-08-28,2884.87,2982.24,2871.76,2973.16
2024-08-29,2981.27,3039.5014818576224,2953.82,2971.45
2024-08-30,2971.7112107016014,2975.84,2891.75,2972.37
2024-08-31,2971.8,2975.23,2939.06,2960.8
2024-09-01,2961.17,2961.17,2835.82,2835.82
2024-09-02,2868.97,3004.84,2868.97,2994.07
2024-09-03,2985.16,2994.7479053295688,2873.994114717662,2884.4302635046947
2024-09-04,2865.54,2918.68,2764.1060656495415,2891.4678946755107
2024-09-05,2885.03,2890.84,2782.93,2790.17
2024-09-06,2788.42,2825.57,2564.95,2602.27
2024-09-07,2617.95,2708.95,2617.95,2664.05
2024-09-08,2673.12,2714.86,2648.63,2709.7
2024-09-09,2707.62,2784.78,2680.93,2775.7
2024-09-10,2769.88,2810.75,2741.98,2810.75
2024-09-11,2812.53,2812.53,2702.97,2759.92
2024-09-12,2759.23,2809.98,2748.11,2787.92
2024-09-13,2785.41,2891.02,2761.34,2884.77
2024-09-14,2881.07,2881.07,2830.04,2846.58
2024-09-15,2847.07,2861.68,2748.12,2748.12
2024-09-16,2709.52,2737.26,2670.38,2695.48
2024-09-17,2708.71,2815.39,2677.23,2760.8
2024-09-18,2752.72,2759.8205386071754,2704.105784092677,2759.8205386071754
2024-09-19,2806.7321392875724,2919.71,2806.7321392875724,2918.03
2024-09-20,2910.04,3013.03,2881.61,3004.56
2024-09-21,3012.12,3035.72,2992.52,3035.72
2024-09-22,3082.24,3084.4,3009.25,3043.7
2024-09-23,3032.71,3161.74,3032.71,3132.25
2024-09-24,3118.92,3137.384076515934,3075.5572242505077,3137.384076515934
2024-09-25,3129.042907648875,3129.042907648875,3030.81,3030.81
2024-09-26,3041.05,3138.2,3035.16,3102.59
2024-09-27,3098.9,3197.66,3092.18,3190.04
2024-09-28,3186.47,3186.47,3138.51,3151.77
2024-09-29,3148.94,3158.71,3115.58,3139.82
2024-09-30,3138.78,3138.78,3044.89,3075.47
2024-10-01,3064.04,3122.37,2889.81,2889.81
2024-10-02,2892.68,2940.76,2793.2,2801.96
2024-10-03,2792.27,2828.29,2741.4,2773.51
2024-10-04,2772.51,2870.65,2764.75,2857.04
2024-10-05,2851.18,2863.2,2827.23,2846.53
2024-10-06,2846.32,2889.84,2846.32,2873.89
2024-10-07,2869.56,2962.16,2860.49,2860.49
2024-10-08,2868.36,2888.3,2853.38,2887.63
2024-10-09,2883.572454261325,2901.16,2798.31,2798.31
2024-10-10,2800.55,2840.56,2773.8,2806.57
2024-10-11,2814.16,2906.7215455793644,2814.16,2881.7879180515256
2024-10-12,2883.4184190017127,2933.93,2881.183824028993,2933.93
2024-10-13,2925.68,2925.68,2884.72,2910.97
2024-10-14,2910.35,3110.85,2895.3116124606436,3110.85
2024-10-15,3106.45,3138.48,3035.25,3066.99
2024-10-16,3073.66,3111.729545284689,3069.245528404562,3093.9892806397484
2024-10-17,3087.2740738780635,3116.2,3057.1,3071.57
2024-10-18,3075.35,3148.8965551842393,3072.3,3121.733171944636
2024-10-19,3117.9689731206986,3136.220658749486,3113.0138815603254,3130.95
2024-10-20,3130.68,3242.533500782336,3119.28,3242.533500782336
2024-10-21,3247.1379503128614,3251.127537336767,3145.93,3161.8469099335366
2024-10-22,3149.6,3149.6,3096.2710037844754,3111.7148315387544
2024-10-23,3097.1679124049783,3097.1679124049783,2942.05,2968.73
2024-10-24,2970.32,3018.0528032988886,2970.32,2996.861862065694
2024-10-25,2989.6539950213637,3006.73,2903.75,2903.75
2024-10-26,2883.67,2946.05,2866.62,2937.18
2024-10-27,2932.34,2976.46,2915.61,2973.55
2024-10-28,2968.38,3038.9,2934.14,3038.9
2024-10-29,3035.55,3159.144501109795,3035.55,3109.62
2024-10-30,3111.15,3196.07,3096.76,3152.22
2024-10-31,3148.77,3150.92,2976.91,2977.92
2024-11-01,2983.8,3030.31,2937.02,2970.59
2024-11-02,2981.08,2981.08,2934.98,2946.5
2024-11-03,2948.95,2948.95,2862.92,2909.03
2024-11-04,2903.71,2936.0,2827.64,2858.2
2024-11-05,2844.94,2920.222837498019,2842.92,2872.8043496312853
2024-11-06,2877.1230232997746,3242.079425069481,2877.1230232997746,3242.079425069481
2024-11-07,3216.6452255324443,3433.19,3216.6452255324443,3410.34
2024-11-08,3436.699916465262,3508.1336329377477,3435.929046262624,3505.4381338768226
2024-11-09,3508.15,3721.57,3508.15,3721.57
2024-11-10,3708.51,3824.05,3690.111176592889,3734.70851024878
2024-11-11,3751.9435974532475,3967.552050844852,3708.004810596736,3967.552050844852
2024-11-12,3966.7349304696645,4033.5951658711047,3845.38,3872.28
2024-11-13,3856.24,3926.45,3728.82,3760.54
2024-11-14,3774.3,3832.23,3645.4,3645.4
2024-11-15,3662.22,3684.43,3595.73,3675.37
2024-11-16,3653.9,3780.74,3653.68,3735.0
2024-11-17,3717.76,3728.63,3631.32,3635.32
2024-11-18,3639.26,3758.97,3625.99,3723.81
2024-11-19,3804.25,3804.25,3658.34,3664.24
2024-11-20,3669.46,3681.3,3669.46,3681.3
